Country,year,ID,weight,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,weight_22,weight_23,weight_24,weight_25,weight_26,weight_27,weight_28,weight_29,weight_30,weight_31,weight_32,weight_33,weight_34,weight_35,weight_36,weight_37,weight_38,weight_39,weight_40,weight_41,weight_42,weight_43,weight_44,weight_45,weight_46,weight_47,weight_48,weight_49,weight_50,weight_51,weight_52,weight_53,weight_54,weight_55,weight_56,weight_57,weight_58,weight_59,weight_60,weight_61,weight_62,weight_63,weight_64,weight_65,weight_66,weight_67,weight_68,weight_69,weight_70,weight_71,weight_72,weight_73,weight_74,weight_75,weight_76,weight_77,weight_78,weight_79,weight_80,weight_81,weight_82,weight_83,weight_84,weight_85,weight_86,weight_87,weight_88,weight_89,weight_90,weight_91,weight_92,weight_93,weight_94,weight_95,weight_96,weight_97,weight_98,weight_99,weight_100,weight_101,weight_102,weight_103,weight_104,weight_105,weight_106,weight_107,weight_108,weight_109,weight_110,weight_111,weight_112,weight_113,weight_114,weight_115,weight_116,weight_117,weight_118,weight_119,weight_120,weight_121,weight_122,weight_123,weight_124,weight_125,weight_126,weight_127,weight_128,TotalWeight
Brazil,1994,11,0.0,0.0,0.0,0.053288380868041836,6.24343561461583e-22,9.960433965539416e-23,2.9676619408476126e-20,3.80093048654553e-23,0.0,0.0,0.0,1.2178851473859144e-17,0.0032168903794732246,0.0,0.0,0.0,0.0,0.0,5.743029516828999e-7,0.0,0.0,0.0,3.168881242452609e-19,0.0,0.0,0.0,0.0,0.0,0.0,8.335056027540725e-7,0.03240037981471992,0.0,0.035682010966414414,0.0,0.0,0.0,0.0,0.0,0.0,0.012087862531644223,0.0,0.0,1.5048755047102415e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106853834895113e-19,2.0186597138829655e-20,0.07477010196112484,0.015043211942388883,0.0,0.0,0.0,0.0,0.0,0.0029072282980336555,2.764377400802888e-22,0.0,1.4161502470264596e-20,0.0,0.0,6.262141097057308e-21,8.954571822253894e-24,0.0,0.0,0.0,0.0,3.627994743089582e-18,0.0,0.03597727745629049,1.9569964430392405e-19,0.0,0.0,1.973507683897809e-21,2.5462306278474263e-20,0.0,0.0,0.0,1.452168510342702e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.744271529446723e-21,1.1655173354219173e-18,0.0,0.0,0.0,0.03152069406783566,0.0,0.0,0.0,0.0,0.0017167209201347112,0.0,0.0,0.0,0.0009115991433972835,0.0,0.0,0.0,1.1720818360274195e-22,0.020624093107272146,9.155779143689036e-22,0.0,2.812149384884277e-19,5.575820401817229e-22,0.0,0.0,0.0,9.489260090941531e-23,0.015624745068763692,0.0,0.037358150324909044,0.0,0.0,0.0,8.39991579232095e-22,0.0,0.0,0.0,0.746261509317997
Botswana,1984,12,4.334795931886401e-20,0.02709922223125861,0.04230838656798236,0.0,0.0,0.0,0.0,0.0,0.0,0.030466471872233957,0.0,0.0,0.0,0.018750603730545524,0.016283228736449,0.016977989234447845,7.409481359383449e-21,0.0,0.0,0.028737716523604052,0.0,0.0,0.0,0.009415074834122572,0.0,9.708538721360239e-22,5.335633152382994e-23,0.0,1.2330956306308e-19,0.0,0.0,0.026686514103758052,0.0,0.0,0.0,0.011467132456309953,5.353758582356639e-6,1.5704050264384192e-7,0.02763637505456115,0.0,0.01318208242164472,0.011391023279290608,0.0,0.026705965288295254,0.01623522412478235,0.0454234195967173,0.0021504940372806783,6.26523200999378e-5,0.0,0.03180954038957388,0.0,0.0,0.0,0.0,0.02109709271312713,6.6809200475488946e-21,0.02190943242811252,0.0,2.8203620419515812e-5,0.0,0.0,2.5025809870962145e-19,0.0,0.0,0.007808148747018418,0.0,0.0,0.0,5.419159464817381e-5,0.0,1.1681088000986654e-21,0.0,0.02316797721083963,0.0,0.0,0.04295221324720678,1.0493225518682431e-20,0.0,0.0,0.0,2.551337882452687e-21,2.5583216346807242e-20,0.0,0.0,5.42340283524467e-22,3.1139273970928885e-5,0.026336993999605103,0.0,0.01122504783053237,0.0,0.01189511029128594,0.0,0.0,0.028365597645333016,0.0358716396108006,0.017984187511937737,0.0,2.3320698455010992e-21,0.0,6.209189782044727e-19,0.0,0.0,0.005710748827887773,0.0,8.32324165520854e-19,0.0,2.9435783489106266e-21,0.0045696822780165606,0.0,0.0,0.0,0.0,0.026185403439103912,0.0,0.0,4.270231135188456e-20,1.9553570813971584e-23,3.3232365921558476e-20,0.0,0.0,0.014656346222757528,0.0,0.026335826021933084,0.019975992620558953,9.246320447081878e-19,0.0,0.011177686553879627,0.02920133541040037,2.357759792376456e-21,1.5786692494028371
Central African Republic,1976,13,0.0,0.0,0.0,0.02791582696746385,4.235164736272646e-22,0.0502589549320429,0.047160812668997916,0.12195574294904478,0.0,0.0,0.0,0.0930776748681136,0.11829106940155831,0.0,0.0,0.0,0.0,0.0,0.07475928488328498,0.0,0.0,0.0,0.0703157260268449,0.0,0.0,0.0,0.0,0.0,0.0,0.04529141963921306,0.045907759293946075,0.0,0.027333341180542425,0.0,0.0,0.0,0.0,0.0,0.0,0.025269501306046816,0.0,0.0,7.684594691986757e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1416122546817072,7.517826168184235e-20,0.014946288111240436,0.053027832095628155,0.0,0.0,0.0,0.0,0.0,0.06002610300436204,0.0637662117459575,0.0,9.38475755792189e-21,0.0,0.0,4.786144777801366e-7,0.08399051024335617,0.0,0.0,0.0,0.0,0.10767595849135636,0.0,0.03596624683087913,0.17210492881615147,0.0,0.0,1.704280994429843e-21,0.11310171202605437,0.0,0.0,0.0,1.0742265886613525e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09621741886208388,0.05763296969422881,0.0,0.0,0.0,0.02188834124059582,0.0,0.0,0.0,0.0,0.06088540831816561,0.0,0.0,0.0,0.08728389513778287,0.0,0.0,0.0,0.12316059976232506,0.037885893016421285,7.622624896479539e-23,0.0,0.043788414727377316,0.13276752093373562,0.0,0.0,0.0,2.17342001549902e-22,0.0133172638935583,0.0,0.03458260326439298,0.0,0.0,0.0,8.470329472547875e-22,0.0,0.0,0.0,4.6063319352578755
Switzerland,2008,14,0.0,0.0,0.0,2.973726580852607e-8,1.1768112452551497e-21,3.7045077524105156e-21,2.071589252024096e-18,1.3027536742373075e-21,0.0,0.0,0.0,5.289865701456853e-20,2.3366430093534927e-22,0.0,0.0,0.0,0.0,0.0,4.751745746002465e-21,0.0,0.0,0.0,3.077765332506026e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.6454132654569512e-20,0.011409998761107367,0.0,0.015120941329659719,0.0,0.0,0.0,0.0,0.0,0.0,5.9355735998161926e-21,0.0,0.0,9.382238360982378e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2684680838275297e-20,4.0636650471886993e-20,1.7093439577640519e-6,1.3238051636018412e-6,0.0,0.0,0.0,0.0,0.0,0.00035086679349206516,2.7715010570231654e-21,0.0,2.5449598294343388e-18,0.0,0.0,0.09044729355894016,7.728148180907509e-23,0.0,0.0,0.0,0.0,7.493146397225493e-18,0.0,0.025639346368466997,2.3160789382822452e-17,0.0,0.0,6.53948356924096e-23,1.6295858050281045e-20,0.0,0.0,0.0,1.6180405700686925e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6044003510923498e-19,6.810910992020955e-20,0.0,0.0,0.0,7.940933880509066e-23,0.0,0.0,0.0,0.0,3.5423762812065876e-21,0.0,0.0,0.0,4.512232185138361e-5,0.0,0.0,0.0,2.0071935153326585e-21,0.00406357327817102,9.462305068896675e-23,0.0,6.481941597166916e-20,9.773612829787685e-23,0.0,0.0,0.0,1.1855795901841315e-22,6.122834935512736e-8,0.0,0.014699636523353307,0.0,0.0,0.0,3.03855770465743e-22,0.0,0.0,0.0,0.32355980609955726
China,1998,15,0.0,0.0,0.0,0.028747698028253395,5.233175536838635e-22,3.5112618344417857e-22,1.026192942796291e-20,1.8746864426832463e-23,0.0,0.0,0.0,0.029184490623740147,0.05965955173082639,0.0,0.0,0.0,0.0,0.0,0.03907065812964985,0.0,0.0,0.0,0.046106579867682886,0.0,0.0,0.0,0.0,0.0,0.0,0.018539432523975677,0.03410449995457633,0.0,0.039908170266042244,0.0,0.0,0.0,0.0,0.0,0.0,0.0025390583379426104,0.0,0.0,6.015068486765046e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.346065396301716e-19,3.340562622703139e-21,0.007026408476142931,0.054962449585474485,0.0,0.0,0.0,0.0,0.0,0.039945563320901524,0.05293624041101452,0.0,1.2922265885574145e-20,0.0,0.0,0.006518266742514764,0.06239362464520797,0.0,0.0,0.0,0.0,6.451452594786338e-18,0.0,0.02885282511591148,2.396182021812479e-17,0.0,0.0,2.8286615895597554e-21,2.3051133209683403e-7,0.0,0.0,0.0,1.497645845349448e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11014923236968341,1.3535754268897765e-19,0.0,0.0,0.0,0.02850689386248738,0.0,0.0,0.0,0.0,0.060736109393304455,0.0,0.0,0.0,0.061663041379823265,0.0,0.0,0.0,7.228688449999783e-22,0.037726249396639336,1.1875968514399601e-22,0.0,1.7557926206878366e-6,5.9366759309761585e-22,0.0,0.0,0.0,5.159913537135566e-22,0.03864143292319277,0.0,0.04152180468566792,0.0,0.0,0.0,9.580650709249368e-22,0.0,0.0,0.0,1.8588845361492172
"Congo, Dem. Rep.",1991,16,0.0,0.0,0.0,0.03589212157542322,1.5262844704875824e-21,0.10518894696253733,1.6727649385024378e-18,0.008472025341935788,0.0,0.0,0.0,0.06679163453721221,0.03762815795886667,0.0,0.0,0.0,0.0,0.0,0.0652939702524659,0.0,0.0,0.0,0.10719630073284689,0.0,0.0,0.0,0.0,0.0,0.0,0.059455920475913936,0.045938852334718255,0.0,0.04063554000504164,0.0,0.0,0.0,0.0,0.0,0.0,0.012756836173944318,0.0,0.0,0.21990866048805122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1781503873845249,0.06527636983343252,2.8823466740342395e-5,0.057042773945506504,0.0,0.0,0.0,0.0,0.0,0.06556701703265182,0.13668358527983954,0.0,5.293500061338976e-21,0.0,0.0,2.642353194822531e-7,0.03074279189105006,0.0,0.0,0.0,0.0,0.05963274583438012,0.0,0.019181933379971833,0.04819997879378712,0.0,0.0,0.0036684772534190013,0.1262385694697238,0.0,0.0,0.0,1.587295271078012e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07611363904454974,0.06973419136987472,0.0,0.0,0.0,0.042351764156932856,0.0,0.0,0.0,0.0,0.09419001132815423,0.0,0.0,0.0,0.09387872589483243,0.0,0.0,0.0,0.1283466305376186,0.03757279360134435,2.6300946021512346e-22,0.0,0.05940592777722459,0.2780730294309195,0.0,0.0,0.0,1.6636640445843177e-21,0.017190569127275068,0.0,0.04066421544630562,0.0,0.0,0.0,0.1486682153235175,0.0,0.0,0.0,5.3635247953557075
"Congo, Dem. Rep.",1994,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392369697325424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33784407467723976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3541620888195642
"Congo, Dem. Rep.",1999,18,6.73734306030613e-19,0.022966710659344577,0.02014824672909941,0.0,0.0,0.0,0.0,0.0,0.0,0.06606343155493911,0.0,0.0,0.0,0.01952398968539739,3.069527972022129e-20,0.00788715621491508,0.1580382233254466,0.0,0.0,0.03005170628042602,0.0,0.0,0.0,0.051991178494011,0.0,0.07048079558934588,6.776263578034403e-19,0.0,0.06967029237921137,0.0,0.0,0.01509530995687933,0.0,0.0,0.0,0.030919820587625657,0.03427993074651428,0.025839378683970425,0.04344061950922645,0.0,0.010927196270608472,0.0264200825329533,0.0,0.031783900971024834,0.033795424149778985,0.02438646829989291,0.07695836910323511,0.06609340584270619,0.0,0.026872716301692086,0.0,0.0,0.0,0.0,2.679615669666327e-8,0.054644157671998164,0.022295728054776802,0.0,0.03422509319295067,0.0,0.0,0.009035977941613005,0.0,0.0,0.049755081327689146,0.0,0.0,0.0,0.04319067890296767,0.0,0.08861233810671329,0.0,0.012362512196878757,0.0,0.0,1.0478385478895725e-21,0.0296608813633578,0.0,0.0,0.0,0.09798723764008929,0.23100860238636395,0.0,0.0,0.0978074636442738,0.11505104498858815,0.050165793592262684,0.0,0.022072493223353768,0.0,0.0273228237456782,0.0,0.0,0.027470825286316683,0.009531633775920199,0.005531387900487717,0.0,0.11100412344630695,0.0,0.043823915726061834,0.0,0.0,0.0280005700577551,0.0,0.11930298406041566,0.0,2.4479745588368566e-21,0.12262476631584635,0.0,0.0,0.0,0.0,0.024496108873310503,0.0,0.0,0.3143740283746413,0.24119785323588774,0.19013277889498223,0.0,0.0,0.00407652778987785,0.0,0.014105083533837687,0.03536130817293395,0.31155359141842814,0.0,0.008917596550165632,0.013345118226662078,0.02413556728059318,7.195636115128773
Colombia,1982,19,0.0,0.0,0.0,0.03813659119947155,1.6217672552313907e-22,8.258417576995797e-21,3.1628027489736255e-19,3.953806146102052e-23,0.0,0.0,0.0,1.555834265538933e-19,1.296454854033248e-22,0.0,0.0,0.0,0.0,0.0,4.510060141849183e-7,0.0,0.0,0.0,1.695463354870041e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.05409485264312659,0.020239545488999495,0.0,0.020731631386184283,0.0,0.0,0.0,0.0,0.0,0.0,0.019164862076282353,0.0,0.0,9.957090893421751e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.367544924460746e-19,0.0639977511935262,6.726986365883161e-6,0.013720253680380863,0.0,0.0,0.0,0.0,0.0,0.00020914827859789043,3.3615629850806193e-8,0.0,1.1678977099640777e-21,0.0,0.0,1.5079580291903116e-20,1.1077992899116775e-21,0.0,0.0,0.0,0.0,1.6447133322639344e-20,0.0,0.023121402273223214,3.682693260110296e-17,0.0,0.0,8.572506283716357e-22,2.1507654007896998e-7,0.0,0.0,0.0,2.2011537498815976e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04561247922393526,0.05676388942734059,0.0,0.0,0.0,0.04909361572118307,0.0,0.0,0.0,0.0,4.315138733369693e-20,0.0,0.0,0.0,0.0035182726843891224,0.0,0.0,0.0,1.6555426673829615e-22,0.023464557746332146,1.5793563178921532e-23,0.0,0.08166512072656813,1.1759624364219123e-21,0.0,0.0,0.0,1.6596019253740147e-22,0.015356801765901937,0.0,0.03284858549980813,0.0,0.0,0.0,1.7878788132314446e-21,0.0,0.0,0.0,1.1235274846666994
Colombia,1985,20,1.658814381593512e-20,0.006660652593026129,3.562102246821619e-8,0.0,0.0,0.0,0.0,0.0,0.0,5.258094488996461e-18,0.0,0.0,0.0,0.018887036196687215,1.0482988858988661e-22,0.014930858549726186,2.9526008839247662e-21,0.0,0.0,0.012017608065487004,0.0,0.0,0.0,2.0070979322612153e-7,0.0,1.2391664139745214e-20,5.443391147553737e-21,0.0,1.3242196810942229e-12,0.0,0.0,0.0250862162371198,0.0,0.0,0.0,0.00534516203613887,1.4932144261946016e-5,0.005356135176678593,2.2413483687701157e-18,0.0,0.02063008606083744,1.0638733817514014e-18,0.0,2.820069015870562e-19,0.000817134154495478,1.906254089242638e-6,9.815165025959773e-19,2.5649571026777495e-17,0.0,0.0025762483949100723,0.0,0.0,0.0,0.0,1.0907941371320906e-8,1.801637758836499e-15,0.013564210908327492,0.0,0.006499684801761697,0.0,0.0,9.082703502502733e-17,0.0,0.0,0.0015252595310604594,0.0,0.0,0.0,3.451350819205496e-20,0.0,3.486084412165798e-13,0.0,0.013244442080757838,0.0,0.0,6.2015879652456065e-21,1.1622207867267539e-20,0.0,0.0,0.0,3.617326505994542e-22,1.3529926663189225e-20,0.0,0.0,3.1195161323236773e-21,2.163794143178214e-20,3.698919054789859e-22,0.0,0.010265489253008167,0.0,7.612401812410338e-20,0.0,0.0,0.021735579630074293,1.2028448900452457e-5,0.005005304185220543,0.0,8.701623728727529e-21,0.0,1.1855688811658359e-19,0.0,0.0,1.9078355615383382e-5,0.0,4.2089583503160583e-22,0.0,7.294455684282984e-22,1.3401212550523182e-19,0.0,0.0,0.0,0.0,0.02761844898065291,0.0,0.0,3.735341881163969e-19,2.1373474607727324e-22,2.708869939586732e-22,0.0,0.0,0.011678259710330229,0.0,1.1996649546576733e-8,0.034184291081779616,3.1876894281553587e-21,0.0,1.3591232821822467e-20,4.4274423724928843e-20,4.643151336503171e-20,0.5153526241360568
Comoros,1994,21,2.2596515414885628e-20,0.02879124408425394,1.3195711863915044e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0015503046274681026,0.0,0.0,0.0,0.011312841554285519,2.542371665488011e-23,0.004491152379191048,1.7767257466493848e-22,0.0,0.0,0.026005819468961217,0.0,0.0,0.0,0.01394656401596103,0.0,3.0932379009494524e-20,3.0024188277653246e-21,0.0,1.44088052047277e-11,0.0,0.0,0.007716227339316734,0.0,0.0,0.0,0.04785943146708901,0.07071189220832554,0.04444883158895364,4.297549014830162e-23,0.0,0.01183888759214669,3.752029157454128e-5,0.0,1.3130213080860486e-5,0.03152729553457529,1.9824514647075678e-18,8.547090983527566e-21,1.9514964120645884e-5,0.0,0.021500750028625764,0.0,0.0,0.0,0.0,2.934057966105565e-8,2.672743103893324e-15,0.017702078476033674,0.0,0.012628578285573393,0.0,0.0,5.675961731940233e-18,0.0,0.0,0.022995662430270597,0.0,0.0,0.0,0.04901688202343788,0.0,7.741479340986651e-22,0.0,0.015849495197939406,0.0,0.0,5.005046859762806e-22,9.637437668872058e-20,0.0,0.0,0.0,1.24550822621387e-21,3.5831646465436534e-6,0.0,0.0,3.427341389579322e-21,1.1203173549463465e-19,0.008976145808466148,0.0,0.020502661044401033,0.0,0.002523101309302371,0.0,0.0,0.03701060943744242,2.3055178033077987e-18,0.004135195265631991,0.0,0.004168133020806124,0.0,1.0656034989084601e-18,0.0,0.0,0.00948852799092035,0.0,0.0044396500392866,0.0,8.957743050859712e-22,5.4946830883670366e-8,0.0,0.0,0.0,0.0,0.015351012159551052,0.0,0.0,6.217093520860692e-20,1.3393093749360294e-20,1.0220972016223069e-21,0.0,0.0,0.021955791712145414,0.0,0.022801636233282793,0.018122629798783693,2.371322387902376e-20,0.0,9.27769345181241e-19,2.7926548230838926e-17,0.14020426782198758,1.499294529673559
Cabo Verde,1993,22,0.0,0.0,0.0,0.044589730031578824,2.341671394695002e-23,0.0733725879496054,3.3989706256865113e-18,6.138620628981616e-21,0.0,0.0,0.0,0.10209135484412907,0.11157747952750498,0.0,0.0,0.0,0.0,0.0,0.09724734506706265,0.0,0.0,0.0,0.10376042413838422,0.0,0.0,0.0,0.0,0.0,0.0,0.05329342388087871,0.061025334730999616,0.0,0.04139511249127124,0.0,0.0,0.0,0.0,0.0,0.0,0.047861160922905134,0.0,0.0,7.623634792807604e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6986269371562822e-20,0.019937488317303007,0.010735634909545206,0.05541542308545838,0.0,0.0,0.0,0.0,0.0,0.08795114327537787,0.08217285592844144,0.0,4.040822096613259e-21,0.0,0.0,0.009077971143385695,0.05293413650325417,0.0,0.0,0.0,0.0,0.037477084010252466,0.0,0.0324543662651999,4.440180674737513e-19,0.0,0.0,3.2782406686720263e-22,0.025396651395260362,0.0,0.0,0.0,7.25767965047661e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039020026501253064,8.278821413665252e-20,0.0,0.0,0.0,0.039148297200142276,0.0,0.0,0.0,0.0,0.08724253528273916,0.0,0.0,0.0,0.04297518133244621,0.0,0.0,0.0,0.0009947220972994738,0.03461851047713867,1.1048871417962147e-20,0.0,0.02679315615850252,4.0327351462232113e-22,0.0,0.0,0.0,4.699659186886167e-24,0.012039017239020433,0.0,0.03539215406215782,0.0,0.0,0.0,1.4391662115309312e-22,0.0,0.0,0.0,2.8657445698347392
Czech Republic,1996,23,0.0,0.0,0.0,1.1074249777440119e-8,9.17954553880932e-22,1.1561185662846177e-20,1.1577717229385768e-18,4.7684946459273955e-21,0.0,0.0,0.0,1.8402046120381765e-21,2.2976225622554858e-23,0.0,0.0,0.0,0.0,0.0,2.4315284685473734e-21,0.0,0.0,0.0,1.1584614599049092e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.6093625997831706e-19,0.015271762075586066,0.0,0.03058860620387409,0.0,0.0,0.0,0.0,0.0,0.0,8.66461610390327e-21,0.0,0.0,1.591810165071488e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4903182133133915e-18,5.45804719385605e-20,0.0974668043726981,3.1516545783489312e-21,0.0,0.0,0.0,0.0,0.0,0.0007289549813772902,5.07351303059591e-23,0.0,5.630151036516124e-22,0.0,0.0,4.4411364015787115e-21,4.392532223897738e-22,0.0,0.0,0.0,0.0,3.868615612259601e-18,0.0,0.029889736562257685,1.7856493012247524e-18,0.0,0.0,2.0073336232376527e-21,2.6492656365877194e-21,0.0,0.0,0.0,2.4522283010094433e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0600957667116291e-19,7.331594722188024e-21,0.0,0.0,0.0,0.019082894041043182,0.0,0.0,0.0,0.0,8.263280256957438e-21,0.0,0.0,0.0,1.3896634290890865e-22,0.0,0.0,0.0,1.6592807881440946e-21,3.62235154904511e-8,1.7208803993411985e-21,0.0,1.5037562452536084e-19,3.2818434655906624e-22,0.0,0.0,0.0,4.878071768108257e-22,2.9202345235976862e-9,0.0,0.025234175875417496,0.0,0.0,0.0,1.163761776605908e-21,0.0,0.0,0.0,0.4365259686605074
Germany,2008,24,0.0,0.0,0.0,2.4723730018125367e-9,1.4006868290591714e-21,1.8297992064600517e-21,2.0737302623903465e-21,1.931182993939737e-21,0.0,0.0,0.0,2.55523817428382e-20,1.2347460514196028e-21,0.0,0.0,0.0,0.0,0.0,1.9403731320000354e-21,0.0,0.0,0.0,1.450559726862792e-19,0.0,0.0,0.0,0.0,0.0,0.0,2.982726951168092e-8,0.00486393074878588,0.0,0.010204666124537947,0.0,0.0,0.0,0.0,0.0,0.0,4.049870975946921e-6,0.0,0.0,6.390495421382653e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.513272609587201e-19,1.0833474300074766e-20,0.00856356726414568,1.1617434581954738e-20,0.0,0.0,0.0,0.0,0.0,0.00011872987489633735,6.441517847894187e-22,0.0,1.4003352348511187e-21,0.0,0.0,4.6773027321175844e-21,1.6718364213934958e-22,0.0,0.0,0.0,0.0,6.026566441083082e-21,0.0,0.01994469228508146,3.883873130771664e-18,0.0,0.0,2.554074749236018e-21,5.515127495550924e-20,0.0,0.0,0.0,8.375720636263789e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.208006181752568e-20,2.779358004547413e-19,0.0,0.0,0.0,7.279189390466644e-23,0.0,0.0,0.0,0.0,2.0870319697962843e-21,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,1.2435224050140416e-21,3.5072457972248373e-22,1.6060911451605518e-22,0.0,2.873084402623723e-17,3.879751040340203e-23,0.0,0.0,0.0,6.190323389648703e-23,3.414032742113147e-8,0.0,8.3631000814929e-9,0.0,0.0,0.0,3.653504391705914e-22,0.0,0.0,0.0,0.0873994219429866
Djibouti,1991,25,0.0,0.0,0.0,0.03284057009218516,4.059211948804243e-22,0.03130207110355958,2.5861266368613213e-19,6.157918114243452e-22,0.0,0.0,0.0,0.03589972739147777,0.038837349192662456,0.0,0.0,0.0,0.0,0.0,0.019007825690618155,0.0,0.0,0.0,0.022116717981091855,0.0,0.0,0.0,0.0,0.0,0.0,0.04560948676108068,0.038805223688382184,0.0,0.05085921881332897,0.0,0.0,0.0,0.0,0.0,0.0,0.04220638078088468,0.0,0.0,0.35290659759811316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017857635772077064,0.041760640709427914,0.0023939037711842494,0.031138041351132312,0.0,0.0,0.0,0.0,0.0,0.033278356690997754,0.06894628203956663,0.0,4.166045841122373e-21,0.0,0.0,1.2201029365251684e-21,0.06866121921152815,0.0,0.0,0.0,0.0,3.657151860141844e-21,0.0,0.032052379467068244,2.3085223718679455e-17,0.0,0.0,6.456585224908522e-22,0.19389721796300202,0.0,0.0,0.0,1.7859257256322954e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05129683426620842,0.11258549492107237,0.0,0.0,0.0,0.05319102325857439,0.0,0.0,0.0,0.0,0.016692240695187727,0.0,0.0,0.0,0.05174995326250648,0.0,0.0,0.0,0.03117654911936776,0.03446905001747807,0.4613528934789339,0.0,0.036030647232891455,6.348062684202911e-22,0.0,0.0,0.0,8.066766762080588e-23,1.6753946957825805e-8,0.0,0.039450550256038684,0.0,0.0,0.0,0.046129352218080566,0.0,0.0,0.0,4.2368591587095725
Denmark,2008,26,0.0,0.0,0.0,2.001380825189361e-9,1.9319671819259986e-21,7.846776470229883e-21,3.7153717541174293e-19,4.2857995129599704e-24,0.0,0.0,0.0,1.3621072471389226e-20,7.168663854032761e-23,0.0,0.0,0.0,0.0,0.0,6.114012631419782e-20,0.0,0.0,0.0,5.0330025492981234e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.770894656931555e-20,2.895132143935597e-24,0.0,0.01203382795156775,0.0,0.0,0.0,0.0,0.0,0.0,1.706013924632415e-19,0.0,0.0,5.572850148761111e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.274519887821705e-20,4.3818506556930937e-20,0.03529914083570865,2.107871859416778e-20,0.0,0.0,0.0,0.0,0.0,1.2864867014559245e-20,9.863606736730638e-22,0.0,2.365179231666475e-21,0.0,0.0,1.8787354624842384e-19,1.5050858179697413e-22,0.0,0.0,0.0,0.0,3.872169502241086e-18,0.0,2.6134011353661105e-8,2.648433610846782e-18,0.0,0.0,1.574486116414255e-21,6.100179721596243e-21,0.0,0.0,0.0,1.0323817107033559e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1017122147486381e-19,1.2796211471241006e-20,0.0,0.0,0.0,0.0006231861842273466,0.0,0.0,0.0,0.0,1.4435885592785434e-20,0.0,0.0,0.0,2.2638852871823713e-8,0.0,0.0,0.0,1.292540080454088e-21,5.522840777748561e-8,7.288397626617816e-23,0.0,1.8846408775028942e-17,5.37261723023529e-22,0.0,0.0,0.0,1.1402770170231375e-22,2.0054166770735603e-20,0.0,1.1590359397091124e-8,0.0,0.0,0.0,8.749412473399803e-21,0.0,0.0,0.0,0.09591254512903198
