Country,year,CAB,Infl,EXDEBT,LogInfl,AmountDrawnPercentAgreed,AmountAgreedPercentGDP,Shortterm,simple_conditions,DWDI,LGrowth1,LGrowth2,LGrowth3,LGrowth4,LGrowth5,FGrowth1,FGrowth2,FGrowth3,FGrowth4,FGrowth5,FGrowth6
Papua New Guinea,1991,-3.988990671975158,6.96568127760758,75.72231725345638,1.9409955,0,.9522242,1,30,9.5468979,-3.0121691,-1.4195799,2.9092405,2.7704949,4.6930571,13.849085,18.202286,5.9421091,-3.3124487,7.733696,-3.9043896
Papua New Guinea,1995,14.53314560327021,17.280932681459,57.33620757081989,2.8496037,.49440402,2.3389773,1,54,-3.3124487,5.9421091,18.202286,13.849085,9.5468979,-3.0121691,7.733696,-3.9043896,-3.7691133,1.855554,-2.4948421,-.12128861
Papua New Guinea,2000,9.959217328399076,15.5958933107535,70.39758039491161,2.7470076,0,3.203526,1,64,-2.4948421,1.855554,-3.7691133,-3.9043896,7.733696,-3.3124487,-.12128861,-.15890053,2.1641026,2.7211757,6.3447957,5.4099441
Poland,1990,4.648536885186496,567.878800666191,,6.341908,.6559633,1.120725,1,24,,,,,,,-7.0155787,2.5149786,3.7383103,5.2928019,7.1028657,6.1153808
Poland,1991,-2.509914045422489,76.7694992087346,,4.3408074,.0625,1.9585966,0,16,-7.0155787,,,,,,2.5149786,3.7383103,5.2928019,7.1028657,6.1153808,6.44906
Poland,1993,-6.026301347054762,36.9641666120718,,3.6099489,.75,.69201785,1,24,3.7383103,2.5149786,-7.0155787,,,,5.2928019,7.1028657,6.1153808,6.44906,4.6406345,4.6548266
Poland,1994,.5721846518609997,32.9912766093522,,3.4962432,.849985,.43065971,1,28,5.2928019,3.7383103,2.5149786,-7.0155787,,,7.1028657,6.1153808,6.44906,4.6406345,4.6548266,4.5610256
Poland,2009,-4.062563889731003,3.79539242483406,,1.3337878,0,4.7974868,1,0,2.8321846,4.1999621,7.0615439,6.131144,3.5068474,4.9828219,3.7405179,4.757638,1.3248909,1.1257678,3.3785782,4.2363262
Poland,2010,-5.398256103585558,2.58069370250546,,.94805825,0,4.3529553,1,0,3.7405179,2.8321846,4.1999621,7.0615439,6.131144,3.5068474,4.757638,1.3248909,1.1257678,3.3785782,4.2363262,3.1417313
Poland,2011,-5.172718441892645,4.23940149625935,,1.4444221,0,5.7272353,1,0,4.757638,3.7405179,2.8321846,4.1999621,7.0615439,6.131144,1.3248909,1.1257678,3.3785782,4.2363262,3.1417313,4.8306546
Poland,2013,-1.287401398398812,.99198260633235,,-.008049706,0,6.4168253,1,0,1.1257678,1.3248909,4.757638,3.7405179,2.8321846,4.1999621,3.3785782,4.2363262,3.1417313,4.8306546,5.3537049,4.5409193
Poland,2015,-.5567683926702618,-.874125874125849,,,0,4.5386629,1,,4.2363262,3.3785782,1.1257678,1.3248909,4.757638,3.7405179,3.1417313,4.8306546,5.3537049,4.5409193,,
Portugal,1977,-4.46133386149562,31.0167490988806,,3.4345274,1,.23089576,1,,5.6025972,6.9002304,-4.3476305,1.1428593,11.200672,8.0156956,2.8159661,5.638938,4.5893397,1.6181042,2.135375,-.17311355
Portugal,1978,-1.970003959122286,21.0387723599383,,3.0463669,0,.30570409,1,,2.8159661,5.6025972,6.9002304,-4.3476305,1.1428593,11.200672,5.638938,4.5893397,1.6181042,2.135375,-.17311355,-1.8799791
Portugal,1983,-5.991851451683971,24.0027623802917,,3.178169,.58269662,1.7463657,1,20,-.17311355,2.135375,1.6181042,4.5893397,5.638938,2.8159661,-1.8799791,2.8074389,4.1409554,6.3813939,7.4891081,6.440639
Portugal,2011,-6.036285506420768,3.65301100430729,,1.2955518,.90047175,15.311087,0,35,-1.6961647,1.7376255,-3.1220794,.31924793,2.5065796,1.6250342,-4.0572934,-.92264467,.79219031,1.7920461,2.0194855,3.5063448
Paraguay,1966,,2.87319422160325,,1.0554243,0,1.6098258,1,,1.9915034,,,,,,9.1503668,4.5270739,4.7011514,5.5534258,5.5381517,6.6312976
Paraguay,1968,,.7080735778544061,,-.34520727,0,1.5454434,1,,4.5270739,9.1503668,1.9915034,,,,4.7011514,5.5534258,5.5381517,6.6312976,7.3028131,8.381525
Paraguay,1969,,2.24684753574713,,.80952811,0,1.3482088,1,,4.7011514,4.5270739,9.1503668,1.9915034,,,5.5534258,5.5381517,6.6312976,7.3028131,8.381525,6.8524446
Paraguay,2003,.2211639902868449,14.2367970499143,103.9032081115315,2.6558299,0,.91048503,1,65,4.3207455,-.021404395,-.83405471,-2.3141406,-1.3660797,.068037756,4.0574183,2.1334906,4.807117,5.4216228,6.3591208,-.25797144
Paraguay,2006,1.244476806152712,9.591308846352851,78.99519593712464,2.2608573,0,.32866111,1,41,4.807117,2.1334906,4.0574183,4.3207455,-.021404395,-.83405471,5.4216228,6.3591208,-.25797144,11.143736,4.2491112,-.53851295
Romania,1975,,,,,1,,1,,,,,,,,,,,,,
Romania,1977,,,,,1,,1,,,,,,,,,,,,,
Romania,1981,,,,,.74149662,,1,12,,,,,,,,,,,,
Romania,1991,-3.489813512409819,230.622494900178,7.442603134066146,5.4407821,.83600527,1.7951915,1,35,-12.918211,,,,,,-8.7672281,1.5288345,3.9319427,6.2335114,3.907702,-4.8490629
Romania,1992,-5.994825184104027,211.205587610082,13.07185116598665,5.3528318,.83333331,1.7605733,1,17,-8.7672281,-12.918211,,,,,1.5288345,3.9319427,6.2335114,3.907702,-4.8490629,-2.0298128
Romania,1994,-1.42313537050331,136.759392815441,18.70662579604057,4.9182229,.29412314,1.525723,1,51,3.9319427,1.5288345,-8.7672281,-12.918211,,,6.2335114,3.907702,-4.8490629,-2.0298128,-.3766607,2.4612634
Romania,1997,-5.914279551844894,154.763480436309,27.33612694377747,5.0418983,.40000001,1.1661842,1,86,-4.8490629,3.907702,6.2335114,3.9319427,1.5288345,-8.7672281,-2.0298128,-.3766607,2.4612634,5.2181363,5.7029915,2.3411474
Romania,1999,-3.607509469147269,45.8037811326362,25.65288641250607,3.8243666,.34937501,1.5212368,1,80,-.3766607,-2.0298128,-4.8490629,3.907702,6.2335114,3.9319427,2.4612634,5.2181363,5.7029915,2.3411474,10.428113,4.668148
Romania,2001,-5.518033603824471,34.4770123493528,31.73832743770706,3.5402927,1,.94544667,1,114,5.2181363,2.4612634,-.3766607,-2.0298128,-4.8490629,3.907702,5.7029915,2.3411474,10.428113,4.668148,8.0288115,7.2338076
Romania,2004,-8.51243537185881,11.8743635936399,41.33607757653665,2.4743817,0,.49383834,1,126,10.428113,2.3411474,5.7029915,5.2181363,2.4612634,-.3766607,4.668148,8.0288115,7.2338076,9.3074675,-5.5173945,-3.9012363
Romania,2009,-4.729442641747383,5.58742004264392,66.26329617065554,1.7205176,.92362142,10.128282,1,48,-5.5173945,9.3074675,7.2338076,8.0288115,4.668148,10.428113,-3.9012363,1.9060677,2.0406651,3.7709622,3.6087236,2.9536741
Romania,2011,-5.056904675620679,5.78925328815882,66.30687964764854,1.7560033,0,2.6614127,1,55,1.9060677,-3.9012363,-5.5173945,9.3074675,7.2338076,8.0288115,2.0406651,3.7709622,3.6087236,2.9536741,4.7029977,7.3194485
Romania,2013,-1.087372970564755,3.98471235548128,66.35052579489346,1.3824651,0,1.3948833,1,58,3.7709622,2.0406651,1.9060677,-3.9012363,-5.5173945,9.3074675,3.6087236,2.9536741,4.7029977,7.3194485,4.4745235,4.1526275
Russian Federation,1992,,,17.4798552537527,,1,.21999581,1,39,-14.531074,-5.0469394,-2.9999957,,,,-8.66854,-12.569756,-4.1435285,-3.7550695,1.3999158,-5.2999616
Russian Federation,1995,1.880457835129047,197.414268084251,31.12837116107997,5.2853045,1,1.654217,1,87,-4.1435285,-12.569756,-8.66854,-14.531074,-5.0469394,-2.9999957,-3.7550695,1.3999158,-5.2999616,6.3999147,10.000067,5.1000514
Russian Federation,1996,2.578983424004412,47.7520122009939,32.88329433850552,3.8660212,.4376393,4.8944364,0,87,-3.7550695,-4.1435285,-12.569756,-8.66854,-14.531074,-5.0469394,1.3999158,-5.2999616,6.3999147,10.000067,5.1000514,4.6999917
Russian Federation,1998,.026225709921156,27.6856798076743,67.80195540553092,3.3209152,.16907328,1.9986849,0,143,-5.2999616,1.3999158,-3.7550695,-4.1435285,-12.569756,-8.66854,6.3999147,10.000067,5.1000514,4.6999917,7.2999525,7.1999478
Russian Federation,1999,11.66645654621531,85.7464940960636,95.67032325708804,4.451395,.14285727,2.3032072,1,75,6.3999147,-5.2999616,1.3999158,-3.7550695,-4.1435285,-12.569756,10.000067,5.1000514,4.6999917,7.2999525,7.1999478,6.3999653
Rwanda,1966,,,,,1,4.0152354,1,,7.0089107,,,,,,6.9160175,7.0137811,11.00737,6.0014253,1.2066407,.26306826
Rwanda,1967,,1.45292730022852,,.37358034,1,1.2534468,1,,6.9160175,7.0089107,,,,,7.0137811,11.00737,6.0014253,1.2066407,.26306826,3.4380882
Rwanda,1968,,3.16193697269928,,1.1511848,1,1.7421601,1,,7.0137811,6.9160175,7.0089107,,,,11.00737,6.0014253,1.2066407,.26306826,3.4380882,1.4098235
Rwanda,1969,,.484939553317638,,-.72373104,1,1.0598832,1,,11.00737,7.0137811,6.9160175,7.0089107,,,6.0014253,1.2066407,.26306826,3.4380882,1.4098235,-2.1138253
Rwanda,1979,,15.6733294423726,14.10385588282744,2.7519605,0,.58232719,1,,11.869908,9.1508408,1.9941095,19.504578,-2.1138253,1.4098235,8.9516125,5.4361997,1.8108464,5.98035,-4.2407732,4.4027481
Rwanda,1991,,19.6371658148374,42.61277402213124,2.9774239,.2857143,2.1943674,0,46,-2.5143797,-2.399291,-.036534272,4.4988251,-.024036108,5.4721375,5.872725,-8.1086922,-50.248066,35.224079,12.745696,13.849752
Rwanda,1998,,6.21006709455809,62.32550230225598,1.8261718,.86666667,4.8684316,0,74,8.8586693,13.849752,12.745696,35.224079,-50.248066,-8.1086922,4.3518882,8.3709183,8.4845638,13.192073,2.2023656,7.4476795
Rwanda,2002,,1.99258542453993,83.91396246702443,.68943298,1,.26345924,0,58,13.192073,8.4845638,8.3709183,4.3518882,8.8586693,13.849752,2.2023656,7.4476795,9.3778992,9.2270775,7.6332812,11.161243
Rwanda,2006,,8.882826547779199,14.04449673586562,2.1841197,1,.35504541,0,60,9.2270775,9.3778992,7.4476795,2.2023656,13.192073,8.4845638,7.6332812,11.161243,6.24826,7.3346562,7.958406,8.6415005
Rwanda,2016,-15.95698908975977,7.17434301982013,52.25419596797132,1.9705112,.87500346,2.30423,0,,5.9707441,8.8568439,6.1671667,4.7198544,8.6415005,7.958406,3.9762897,8.5794249,9.4286757,,,
Sudan,1966,,1.7124631992702,,.53793281,1,1.6540917,1,,-3.5751474,,,,,,1.4240813,1.9632208,1.3893505,5.9250746,2.2473142,-5.0709863
Sudan,1967,,11.0135558877735,,2.3991268,1,.53600144,1,,1.4240813,-3.5751474,,,,,1.9632208,1.3893505,5.9250746,2.2473142,-5.0709863,.63219523
Sudan,1968,,-10.033895358939,,,.625,.61622733,1,,1.9632208,1.4240813,-3.5751474,,,,1.3893505,5.9250746,2.2473142,-5.0709863,.63219523,11.44529
Sudan,1972,,13.5547507128621,15.82717580697866,2.6067371,.8125,1.5068944,1,,-5.0709863,2.2473142,5.9250746,1.3893505,1.9632208,1.4240813,.63219523,11.44529,15.713467,16.66522,6.2238536,-5.9309869
Sudan,1973,,15.2890879478773,15.93081297205758,2.7271395,.79166669,.80105889,1,,.63219523,-5.0709863,2.2473142,5.9250746,1.3893505,1.9632208,11.44529,15.713467,16.66522,6.2238536,-5.9309869,-5.0185995
Sudan,1974,,26.1581023014198,24.99408634484275,3.264159,.79166669,.62814492,1,,11.44529,.63219523,-5.0709863,2.2473142,5.9250746,1.3893505,15.713467,16.66522,6.2238536,-5.9309869,-5.0185995,1.5243101
Sudan,1979,-2.838978810313178,31.1384550107529,45.5703886375192,3.4384437,.58782202,6.1079588,0,,-5.0185995,-5.9309869,6.2238536,16.66522,15.713467,11.44529,1.5243101,7.4375634,5.9586663,2.0625017,-5.0089068,-6.2810435
Sudan,1982,-2.641704088623279,25.7128797492595,78.96074850324899,3.2469921,.35353535,2.3657291,1,17,5.9586663,7.4375634,1.5243101,-5.0185995,-5.9309869,6.2238536,2.0625017,-5.0089068,-6.2810435,5.4138112,14.220884,-.33109182
Sudan,1983,-2.597046540993429,30.5877747791383,93.2563354776991,3.4206004,1,2.2080946,1,16,2.0625017,5.9586663,7.4375634,1.5243101,-5.0185995,-5.9309869,-5.0089068,-6.2810435,5.4138112,14.220884,-.33109182,8.9313936
Sudan,1984,.3760738329396854,34.14634146336,90.97411950913752,3.5306554,.22222222,.95090723,1,5,-5.0089068,2.0625017,5.9586663,7.4375634,1.5243101,-5.0185995,-6.2810435,5.4138112,14.220884,-.33109182,8.9313936,-5.4700537
Senegal,1979,-6.455461688245149,9.65335985257031,28.02729163749039,2.2673061,1,.33210415,1,,7.0016856,-3.9539313,-2.6829052,8.9205036,7.5356627,4.2007756,-3.3106477,5.0695167,7.8430648,-5.3263927,3.7457643,3.2834706
Senegal,1980,-8.705113315856725,8.72902766072329,33.98418960980428,2.1666539,.2224026,5.4232249,0,13,-3.3106477,7.0016856,-3.9539313,-2.6829052,8.9205036,7.5356627,5.0695167,7.8430648,-5.3263927,3.7457643,3.2834706,3.1133397
Senegal,1981,-11.47579773757163,5.91319372031626,42.7038978476987,1.777186,1,1.8471557,1,15,5.0695167,-3.3106477,7.0016856,-3.9539313,-2.6829052,8.9205036,7.8430648,-5.3263927,3.7457643,3.2834706,3.1133397,6.0943747
Senegal,1982,-6.746835490337025,17.3763852168922,48.67409767134517,2.8551121,.12507936,1.3250577,1,15,7.8430648,5.0695167,-3.3106477,7.0016856,-3.9539313,-2.6829052,-5.3263927,3.7457643,3.2834706,3.1133397,6.0943747,-.59243101
Senegal,1983,-8.666808812238573,11.6169845681475,60.80440061617959,2.4524682,1,1.9175918,1,18,-5.3263927,7.8430648,5.0695167,-3.3106477,7.0016856,-3.9539313,3.7457643,3.2834706,3.1133397,6.0943747,-.59243101,3.9778562
Senegal,1985,-9.588301007196391,13.0000576159794,70.64281538236479,2.5649538,1,2.0739594,1,36,3.2834706,3.7457643,-5.3263927,7.8430648,5.0695167,-3.3106477,3.1133397,6.0943747,-.59243101,3.9778562,-.67563814,2.5558255
Senegal,1986,-6.952516147407597,6.18477854456932,62.86477417355151,1.8220912,.86950099,1.9471945,0,40,3.1133397,3.2834706,3.7457643,-5.3263927,7.8430648,5.0695167,6.0943747,-.59243101,3.9778562,-.67563814,2.5558255,1.2426472
Senegal,1987,-6.734493851232645,-4.14072378633806,65.28435265507858,,1,.43110105,1,40,6.0943747,3.1133397,3.2834706,3.7457643,-5.3263927,7.8430648,-.59243101,3.9778562,-.67563814,2.5558255,1.2426472,1.3007804
Senegal,1988,-6.410666814323927,-1.82668225079298,63.89571343829472,,1,3.0806892,0,32,-.59243101,6.0943747,3.1133397,3.2834706,3.7457643,-5.3263927,3.9778562,-.67563814,2.5558255,1.2426472,1.3007804,-.017328659
Senegal,1994,-3.819203905539312,32.2936668569551,77.58194166083997,3.4748712,.9066667,5.2021608,0,49,-.017328659,1.3007804,1.2426472,2.5558255,-.67563814,3.9778562,5.3634729,2.012125,3.1240332,5.8986726,6.347116,3.198988
Senegal,1998,-3.885786290076931,1.15678070391343,64.90079578857065,.14564089,.90154189,2.2793124,0,44,5.8986726,3.1240332,2.012125,5.3634729,-.017328659,1.3007804,6.347116,3.198988,4.5809164,.65480363,6.683228,5.8707724
Senegal,2003,-5.027525202140242,-.0519970242714233,51.20308779635284,,1,.39146674,0,64,6.683228,.65480363,4.5809164,3.198988,6.347116,5.8986726,5.8707724,5.6226068,2.4615703,4.9384851,4.0563755,2.0925272
Senegal,2008,-11.11366586153594,7.34720236578409,16.86752624244284,1.9943196,.73333335,1.1312718,1,39,4.0563755,4.9384851,2.4615703,5.6226068,5.8707724,6.683228,2.0925272,3.5627453,1.4583887,5.1173944,2.8221056,6.6135001
Solomon Islands,1981,-14.17232818193288,16.3987138263665,19.5179225141762,2.7972028,.5,1.0072187,1,8,-1.7929293,,,,,,-1.6713808,3.8964436,.17618927,-3.1407034,-.20752271,8.4221468
Solomon Islands,1983,-7.536505419415486,6.23471882640581,28.77376232573299,1.8301334,.40000001,1.4588323,1,12,3.8964436,-1.6713808,-1.7929293,,,,.17618927,-3.1407034,-.20752271,8.4221468,1.2467034,4.2623725
Solomon Islands,2010,-21.16352133207855,1.0514816332104,46.47252687984413,.05020025,1,2.2485723,0,35,8.6167183,2.5566208,5.8071156,4.4533172,4.8631239,5.5404487,7.272047,1.8604652,5.3310504,1.0512626,1.4157014,5.8798647
Solomon Islands,2011,-2.012621995980261,7.34270706018,38.29073753711621,1.9937075,0,.78186005,0,39,7.272047,8.6167183,2.5566208,5.8071156,4.4533172,4.8631239,1.8604652,5.3310504,1.0512626,1.4157014,5.8798647,5.3435879
Solomon Islands,2012,2.480591823173677,5.91200602491156,24.49451843070338,1.7769852,.57115382,.13375005,0,39,1.8604652,7.272047,8.6167183,2.5566208,5.8071156,4.4533172,5.3310504,1.0512626,1.4157014,5.8798647,5.3435879,3.9442496
Sierra Leone,1966,,,,,.92000002,1.997444,1,,1.7,,,,,,.036281552,2.0199239,8.5254469,8.6204929,3.4659164,.90023464
Sierra Leone,1968,,,,,0,1.0913718,1,,2.0199239,.036281552,1.7,,,,8.5254469,8.6204929,3.4659164,.90023464,2.2566183,3.4998283
Sierra Leone,1969,,,,,0,.61171037,1,,8.5254469,2.0199239,.036281552,1.7,,,8.6204929,3.4659164,.90023464,2.2566183,3.4998283,1.6692165
Sierra Leone,1977,-7.136364767104844,,43.3636840335549,,.77605319,1.5223172,1,,.046675809,-.44917634,1.6692165,3.4998283,2.2566183,.90023464,2.4063323,4.5112658,4.843504,2.8814285,4.7817554,-2.1028016
Sierra Leone,1979,-16.11832216027212,,38.91365755206086,,1,1.9798616,1,,4.5112658,2.4063323,.046675809,-.44917634,1.6692165,3.4998283,4.843504,2.8814285,4.7817554,-2.1028016,4.0930343,-5.3113403
Sierra Leone,1981,-11.81712178776126,,55.54685237667986,,.18010753,19.673264,0,14,2.8814285,4.843504,4.5112658,2.4063323,.046675809,-.44917634,4.7817554,-2.1028016,4.0930343,-5.3113403,1.2360469,7.2312689
Sierra Leone,1984,-2.117381375397153,,58.65911896605033,,.37848607,4.7316632,1,19,4.0930343,-2.1028016,4.7817554,2.8814285,4.843504,4.5112658,-5.3113403,1.2360469,7.2312689,-7.0799999,.73000002,3.349998
Sierra Leone,1986,28.71245082298109,,193.6714825342487,,.3074266,15.243041,0,20,1.2360469,-5.3113403,4.0930343,-2.1028016,4.7817554,2.8814285,7.2312689,-7.0799999,.73000002,3.349998,2.3519607,-19.012909
Sierra Leone,1994,-9.772597992386062,,195.1196114475917,,.96078312,20.240953,0,31,-1.9473844,1.3745494,-19.012909,2.3519607,3.349998,.73000002,-7.9997535,1.7538214,-5.8770819,1.7850143,-1.9792856,6.6527281
Sierra Leone,2001,-8.97549542556799,,118.1933775255986,,1,15.274578,0,65,-6.3454552,6.6527281,-1.9792856,1.7850143,-5.8770819,1.7538214,26.417316,9.3131208,6.5979447,4.5050955,4.2239141,8.0581455
Sierra Leone,2006,-5.040500149382059,,82.72849649260793,,1,4.0489964,0,57,4.2239141,4.5050955,6.5979447,9.3131208,26.417316,-6.3454552,8.0581455,5.3982854,3.1880512,5.3464661,6.3150449,15.181769
Sierra Leone,2010,-22.70331714354857,7.19353613051804,35.72374958618167,1.9731829,.71359694,1.8411306,0,36,5.3464661,3.1880512,5.3982854,8.0581455,4.2239141,4.5050955,6.3150449,15.181769,20.715769,4.5567722,-20.59877,6.0554738
Sierra Leone,2013,-14.98057051273172,5.51827136955831,28.51759305973996,1.7080647,1,5.7650719,0,49,20.715769,15.181769,6.3150449,5.3464661,3.1880512,5.3982854,4.5567722,-20.59877,6.0554738,4.2111826,3.4461627,5.5076866
Sierra Leone,2017,-14.31150784549759,18.2198091957714,47.26717644688928,2.9025095,.24210617,5.9980321,0,,4.2111826,6.0554738,-20.59877,4.5567722,20.715769,15.181769,3.4461627,5.5076866,,,,
El Salvador,1965,,.456974672917085,,-.78312731,1,2.278631,1,,,,,,,,7.1611376,5.4368486,3.2366924,3.4854188,2.9772952,3.8582575
El Salvador,1967,,1.46691635472384,,.38316247,.80000001,1.0243802,1,,5.4368486,7.1611376,,,,,3.2366924,3.4854188,2.9772952,3.8582575,6.1175337,4.8616734
El Salvador,1969,,-.194990250038126,,,.35294119,1.6199733,1,,3.4854188,3.2366924,5.4368486,7.1611376,,,2.9772952,3.8582575,6.1175337,4.8616734,5.3360009,2.9235318
El Salvador,1970,,2.81785392208509,18.29821753373927,1.0359756,.64285713,1.2357448,1,,2.9772952,3.4854188,3.2366924,5.4368486,7.1611376,,3.8582575,6.1175337,4.8616734,5.3360009,2.9235318,5.0492601
El Salvador,1972,,1.53521536678879,22.21085390555058,.42867067,1,.75175095,1,,6.1175337,3.8582575,2.9772952,3.4854188,3.2366924,5.4368486,4.8616734,5.3360009,2.9235318,5.0492601,6.7800617,5.3227658
El Salvador,1980,.94908731348664,17.3669682564025,28.56099838577596,2.8545699,1,.3914831,1,0,-11.771317,-4.1802654,5.3227658,6.7800617,5.0492601,2.9235318,-10.450936,-6.3057933,1.5350138,1.3369558,.61659545,.18939498
El Salvador,1982,-3.531430481463946,11.7288868654679,46.81646423170732,2.4620547,1,1.396577,1,8,-6.3057933,-10.450936,-11.771317,-4.1802654,5.3227658,6.7800617,1.5350138,1.3369558,.61659545,.18939498,2.5135884,1.8774567
El Salvador,1990,-3.149841634655081,23.9991651130861,47.59472737739269,3.178019,0,1.0025927,1,14,4.8315606,.96219182,1.8774567,2.5135884,.18939498,.61659545,1.4943588,7.0180464,5.8192348,4.6897845,4.7349596,.81768048
El Salvador,1992,-1.874298064801656,11.2144813801986,41.12961377745776,2.4172058,0,1.0053922,1,32,7.0180464,1.4943588,4.8315606,.96219182,1.8774567,2.5135884,5.8192348,4.6897845,4.7349596,.81768048,3.1349397,2.6541739
El Salvador,1993,-1.22473345675386,18.5066883302714,30.34441787670253,2.9181323,0,.98470736,1,32,5.8192348,7.0180464,1.4943588,4.8315606,.96219182,1.8774567,4.6897845,4.7349596,.81768048,3.1349397,2.6541739,2.1605167
El Salvador,1995,-2.931840618619517,10.0296564501018,29.11201670902401,2.3055463,0,.64068055,1,32,4.7349596,4.6897845,5.8192348,7.0180464,1.4943588,4.8315606,.81768048,3.1349397,2.6541739,2.1605167,1.126057,.87731892
El Salvador,1997,-.9563838434684977,4.490136278552,31.84703901837964,1.501883,0,.50723732,1,36,3.1349397,.81768048,4.7349596,4.6897845,5.8192348,7.0180464,2.6541739,2.1605167,1.126057,.87731892,1.5808623,1.5622311
El Salvador,1998,-.8292381001187525,2.54705977554154,30.72921708063199,.93493968,0,.46733296,1,36,2.6541739,3.1349397,.81768048,4.7349596,4.6897845,5.8192348,2.1605167,1.126057,.87731892,1.5808623,1.5622311,.89078605
El Salvador,2009,-1.773680732986891,1.05595029731201,61.04653793196505,.054441117,0,4.4991436,1,24,-2.0861206,2.5708468,1.8605791,4.3428955,2.7074678,.89078605,2.1050858,3.8153563,2.8143902,2.2357299,1.7112232,2.3950284
El Salvador,2010,-2.888216227882944,1.17933576873676,64.18702757610258,.16495137,0,4.2501392,1,29,2.1050858,-2.0861206,2.5708468,1.8605791,4.3428955,2.7074678,3.8153563,2.8143902,2.2357299,1.7112232,2.3950284,2.5465331
Somalia,1965,,,,,1,2.2976758,1,,,,,,,,9.0986547,5.9409437,2.0299773,-1.6995697,4.581408,2.6290224
Somalia,1966,,,,,0,1.0879091,1,,9.0986547,,,,,,5.9409437,2.0299773,-1.6995697,4.581408,2.6290224,10.100846
Somalia,1967,,,,,.80000001,1.8397208,1,,5.9409437,9.0986547,,,,,2.0299773,-1.6995697,4.581408,2.6290224,10.100846,-1.9512985
Somalia,1968,,,,,.52857143,2.4414208,1,,2.0299773,5.9409437,9.0986547,,,,-1.6995697,4.581408,2.6290224,10.100846,-1.9512985,-18.266378
Somalia,1969,,,,,0,1.9584975,1,,-1.6995697,2.0299773,5.9409437,9.0986547,,,4.581408,2.6290224,10.100846,-1.9512985,-18.266378,30.073698
Somalia,1970,,,,,0,1.2337259,1,,4.581408,-1.6995697,2.0299773,5.9409437,9.0986547,,2.6290224,10.100846,-1.9512985,-18.266378,30.073698,-1.0167167
Somalia,1980,,,,,.52173913,2.4797513,1,13,-3.9013901,-2.7084658,3.727489,23.307491,-1.0167167,30.073698,5.6626997,4.0722947,-8.7536697,3.5549462,8.1524363,3.3527551
Somalia,1981,,,,,1,7.2745285,1,16,5.6626997,-3.9013901,-2.7084658,3.727489,23.307491,-1.0167167,4.0722947,-8.7536697,3.5549462,8.1524363,3.3527551,5.0969043
Somalia,1982,,,,,1,8.5535564,1,16,4.0722947,5.6626997,-3.9013901,-2.7084658,3.727489,23.307491,-8.7536697,3.5549462,8.1524363,3.3527551,5.0969043,-.55326992
Somalia,1985,,,,,1,2.3286312,1,23,8.1524363,3.5549462,-8.7536697,4.0722947,5.6626997,-3.9013901,3.3527551,5.0969043,-.55326992,-.17591181,-1.4840757,
Somalia,1987,,,,,.22421594,8.2069645,0,25,5.0969043,3.3527551,8.1524363,3.5549462,-8.7536697,4.0722947,-.55326992,-.17591181,-1.4840757,,,
Serbia,2001,,95.0052258100007,101.6741511270193,4.5539317,1,1.9644839,1,70,6.8787746,6.131813,-9.4241619,3.3408773,7.2073798,6.2640824,6.3804054,4.3877568,9.0281973,5.5303473,5.10779,6.4395256
Serbia,2002,,19.4908321579689,71.04500346985587,2.9699442,1,4.9158902,0,76,6.3804054,6.8787746,6.131813,-9.4241619,3.3408773,7.2073798,4.3877568,9.0281973,5.5303473,5.10779,6.4395256,5.6555767
Serbia,2009,-6.198542270541147,8.1169509223808,76.03867516787997,2.0939546,.52221471,8.9367065,1,41,-2.7317519,5.6555767,6.4395256,5.10779,5.5303473,9.0281973,.73104453,2.0362766,-.6815424,2.8926368,-1.5895103,1.8060592
Serbia,2011,-10.32970953648757,11.1373976342129,65.67391757720299,2.4103086,0,2.9978824,1,25,2.0362766,.73104453,-2.7317519,5.6555767,6.4395256,5.10779,-.6815424,2.8926368,-1.5895103,1.8060592,3.3385868,2.1011639
Serbia,2015,-3.457541564021172,1.39235822000187,82.83153794453988,.33099887,0,3.3002141,1,,1.8060592,-1.5895103,2.8926368,-.6815424,2.0362766,.73104453,3.3385868,2.1011639,4.4951215,4.2485132,,
Suriname,2016,-5.358023270388513,,,,.16959064,15.192551,1,,-5.5611935,-3.4110959,.25550315,2.9334412,2.6903501,5.8493676,1.7623039,2.5765576,.26765493,,,
Slovak Republic,1994,3.339688987046264,13.4155203422246,,2.5964122,.27763385,.82225543,1,16,6.2055297,1.901327,,,,,5.8434958,6.6198955,5.9258385,4.0760965,-.10591426,1.1665282
Seychelles,2008,-27.18643815518256,36.9647582875288,,3.6099651,.625,2.8753326,1,39,-2.1468925,10.421436,9.4061279,9.0057611,-2.8504536,-5.8871274,-1.1052458,5.9549623,7.8872795,1.2608289,6.0180769,4.5047851
Seychelles,2009,-22.35806871389859,31.7544407744178,,3.4580326,1,4.8008752,0,39,-1.1052458,-2.1468925,10.421436,9.4061279,9.0057611,-2.8504536,5.9549623,7.8872795,1.2608289,6.0180769,4.5047851,4.9373856
Seychelles,2014,-23.1125787757898,1.38583454581262,,.32630253,.14285715,1.2947625,0,,4.5047851,6.0180769,1.2608289,7.8872795,5.9549623,-1.1052458,4.9373856,4.5626235,4.3759961,3.7535412,5.3125143,
